,context,by,when,post
169,feature,The Steam Holiday Sale Day 3!,"Dec 21, 2013","The Steam Holiday Sale continues today with huge savings throughout the store! Check back often to take advantage of our eight-hour Flash Sales. You can even help select what goes on sale with our Community\\\'s Choice Voting Sales. In addition to Flash and Vote sales, more than a hundred games and apps will be featured as Daily Deals throughout the sale, with new deals popping up every 24 hours.  Today\\\'s Daily Deals include:Darksiders II 80% offSleeping Dogs 80% offCounter-Strike: Global Offensive 75% offStar Wars: KOTOR II 50% offAge of Empires II HD 75% offStarForge 50% offAce of Spades - Battle Builder 75% offFEZ 75% offFORCED 50% offParticipating in the 2013 Steam Holiday Sale will also earn customers exclusive Holiday Sale Trading Cards. Collect, trade, and craft 10 Holiday Snow Globe Cards that can only be earned during the sale. Every craft of a Holiday Sale badge will also generate a random item drop from 10 participating Free-To-Play games, featuring exclusive in-game items from Warframe, Path of Exile, Team Fortress 2, DOTA 2 and more. These items are both tradable and marketable. Learn more about this year\\\'s Steam Holiday Sale features HERE.The Steam Holiday Sale will run until 10AM PST, January 2nd. Complete information on Daily Deals, Flash Sales, Community Choice Voting and more can be found HERE."
170,feature,View Stats,Global Achievements,"A free-roaming squad based RPG. Focusing on open-ended sandbox gameplay features rather than a linear story. Be a trader, a thief, a rebel, a warlord, an adventurer, a farmer, a slave, or just food for the cannibals. Research new equipment and craft new gear."
171,feature,"Jul 7, 2014 @ 7:02am",Why is it impossible to play the survival mode?,"No matter the seed, the starting location is always the same, and I die if I even stand near the downed ship.  There are no forges, no shelters, no tools but the ground ground-pounder. I can survive a few days like this, but I cannot build anything save a few wooden blocks.  The tutorial videos out there discuss the suply drop by the red beacon (chainsaw, a chest, a forge), but there\\\'s never anything there.  What is wrong with this game that it\\\'s so unplayable, when there\\\'s evidence a lot more features used to work?"
172,feature,"Oct 29, 2014 @ 4:48pm",What ever happened to structural physics?,"I bought starforge when it come to early access, and one of their big features was that buildings would undergo physics and would require proper supports to stay up. Now that starforge is full release, I don\\\'t see it implemented. I went to hodehatch\\\'s old trailers to see if I could find the video with the example in it, but it\\\'s since been removed from the steam store and youtube has it marked as private?Thanks for any explanations"
173,feature,~HarrisoN~,"Dec 12, 2015 @ 12:45pm ","Sorry, that too late. They removed this feature, because they said: ""This is would be sad, if someone destroy main block of player\\\'s base and it fall down."" And, if I all remember right, thay said, that physic feature takes very more PC perfomance, so they removed winch gun too.And here old trailer: https://www.dropbox.com/s/dl8dtp8f4cqp9s4/Gamereactor%20UK%20-%20Video_%20Starforge%20-%20Indiegogo%20Camp.mp4?dl=0  (it took a lot of time, that found it)"
174,feature,#2,"Jul 22, 2013 @ 8:19pm ","I did. The instructions are as such: - Start a game in creative mode- Craft something (TAB menu)- In StarForge - Tools, click the ""Find these functions !"" button- When it\\\'s done, you\\\'re able to activate the featuresWhat that doesn\\\'t tell you is do you need to place the file somewhere in the Starforge directory for it to work? I\\\'ve tried it several different ways and no dice."
175,feature,Qa\\\'zahr,"Jul 7, 2014 @ 6:15pm ","@ colonel_eviscerator Idiot child, the game is in beta and only just came out of alpha. Features will get removed and readded when they are ready, consdiering Procedural Weapons last time I tried them sucked I bet they\\\'ve been removed for improving before being readded when they\\\'re actually decent. Getting real tired of all these kids expecting an EARLY ACCESS GAME to have all the features straight away. *Palm.*"
176,feature,Bluefiremax,"Jun 27, 2014 @ 7:48pm ","To the Developers: Hello! I have been following the progression of your game since very close to the beginning, and I must say it has come an impressively long way. There are still bugs to be worked out, and features you guys are }{atching (Pun Intended) but whilst moving into Beta, the game has received a well deserved amount of attention.Following the development, particularly the artwork sketches, the 3D design is quite aesthetically pleasing. Unfortunately, It must be said that the textures and colors applied could use a revamp. If feeling so inclined, perhaps a re-working of the textures would be admired, but falling short of that, many of your admiring players would enjoy a function to allow coloring of weapons. This functionality (if I understand your technology posts correctly) should not be all that far-fetched or far off to implement. It would allow for personality in our weapons, and for a more individually aesthetically pleasing experience.Yours sincerely,Bluefiremax"
177,feature,"yeah, that is pretty much the state of things as they are. Last I heard they were planning on working on environmentals for the next update, so hopefully that means more mobs and some balancing out of the biome size, as well as implementation of the smelter so we can make ingots.","That\\\'s putting it in a bit of a negative light, but sure, I guess.It\\\'s a sandbox. There aren\\\'t any clear objectives. You make it what you want to make of it.For me, building a decent base, no matter how irrelevant it may seem for you, is a fun and unique challenge for me. That is to say, the challenge lies in not in the gathering of resources or building the thing, but in making it appear as close to a real-life, serviceable structure as possible.","That\\\'s cool. Just because it\\\'s a sandbox game doesn\\\'t mean that you shouldn\\\'t expect more than painting dirt/wood walls to make your house. Ther\\\'es a creative mode and a survival mode, and I\\\'m describing survival mode, where surviving doesn\\\'t really require much in the way of a base. Until smelting is in, your current progress is needlessly turned into a grind, whereas other content comes much easier. Why be able to use a graphene drill to suck up 300 iron ore in a minute, but still have to kill little slugs to find iron ingots in low quantities? The vehicles looked interesting, but again require absurd amounts of ingots. My desire to grind slugs for a buggy in the game\\\'s current state is pretty limited, given that my experience with exploring the map has been less than positive. It looks very repetative and empty. Additionally it is pockmarked with these massive tunnel? cave? systems that amount to the ""surface"" being a super-thin layer of magical floating terrain with hard-to-see gaps leading to your death or a very long slog trying to find your way back up if you survive. It feels more like an alpha to me, and I expect there are going to be a number of map wipes as so many needed changes and features are added.. which is not typically what I expect in a beta."
178,feature,Frogging101,"Jul 24, 2013 @ 12:05pm ","Good tip, but just so you know, I wouldn\\\'t be surprised if this is a bug and not a feature (which means it may later be patched out)."
179,feature,#5,"Jul 24, 2013 @ 8:00pm ","Originally posted by Frogging101:Good tip, but just so you know, I wouldn\\\'t be surprised if this is a bug and not a feature (which means it may later be patched out). it\\\'s not a bug in the code but i wouldn\\\'t be surprised at all if it gets patched either. the way the game works by having character movement being 100% physics driven i think it\\\'s probably an unintended side effect that hasn\\\'t been dealt with yet, or maybe it is actually working as intended... not sure. i know that guns won\\\'t be having infinite ammo with an endless magazine forever so when those functions com into the game this could easily go away."
180,feature,"Jul 25, 2013 @ 2:19pm",MY FIRST VIDEO ON STARFORGE,Here is link: https://www.youtube.com/watch?v=gunj9oSnbBE&list=PLFqTHdiOQFECuMW5nUGx9pwhTrgYRltJl&feature=mh_lolz
181,feature,Kyubashi,"Jul 8, 2013 @ 5:22am ","Note: I do not own the game, so don\\\'t go flailing arms at me for telling you this.It\\\'s an early alpha-build of a game, as part of Steam-Greenlight. The game is far from finished, so expect to find MANY features not yet implemented within the actual game. You\\\'ve current bought a game that is still being molded heavily upon, so if there is a lack of actual tutorial, then the alpha build is most likely your reason.You\\\'ve basically paid money for a project that is not yet complete, but on the bright side, you got it at a reduced price, compared to those who buy it when it\\\'s final release hits."
182,feature,"Jul 30, 2013 @ 9:56am",Features removed from the crafting menu since last update ?,"I just installed this game and I\\\'ve read the manual for v0.3.5. It looks like some features were removed, namely the inventory/crafting menu... is this normal ?"
183,feature,Dymensi0n,"Jun 22, 2014 @ 9:52am ","I forgot I had this game. And it is still Alpha. WTF. There could be a ton more features added to this game and possible be put into Beta by now if not finished. This is in fact taking too long. At this rate, we will probably see beta in 2016."
184,feature,Glurt,"Jul 20, 2013 @ 10:22am ","I downloaded a demo of this when it was first announced, before it was on steam. Obviously it has probably been updated since then but I found that there were too many features missing to be able to call it a game. It\\\'s fun to mess around on everynow and then kind of like Outerra, but you run out of things to do quite quickly. It has potential though and I\\\'d recommend investing in it while its cheap, because you get access to new updates and the finished game like Notch did with the Minecraft Beta."
185,feature,#6,"May 11, 2014 @ 3:21am ","Originally posted by Artyom:http://www.youtube.com/watch?feature=player_detailpage&v=Qig4xqHuE3o lol 1hour,So it was you the one who came up there and helped me with the painting stuff. I wish there could be tags to se plaayers namesalso wtf with the forging machine, from my side i wasnt able to see it, also there\\\'s a moment where i was cutting a tree, and in your video it shows like im cutting the air :D i think the multiplayer still needs work"
186,feature,#7,"May 11, 2014 @ 3:44am ","Originally posted by \\xd0\\xbaimi\\xd0\\xbaazio:Originally posted by Artyom:http://www.youtube.com/watch?feature=player_detailpage&v=Qig4xqHuE3o lol 1hour,So it was you the one who came up there and helped me with the painting stuff. I wish there could be tags to se plaayers namesalso wtf with the forging machine, from my side i wasnt able to see it, also there\\\'s a moment where i was cutting a tree, and in your video it shows like im cutting the air :D i think the multiplayer still needs work You can hold \\\'E\\\' key and the name will show up in \\\'social UI\\\' thing :)What\\\'s for forging machine and etc. weird things - multiplayer objects and terrain doesn\\\'t sync between players at moment. The game is too bugged even for alpha."
187,feature,#9,"May 14, 2014 @ 11:37am ","I will upload another video of our multiplayer soon, this time I\\\'ll try to cut it to parts, so it won\\\'t be just everything and one hour :)Edit:http://www.youtube.com/watch?feature=player_detailpage&v=8carAhNna4gWelp, the video itself is pretty meh, but I\\\'m just sharing."
188,feature,I\\\'m going to upload all of the mess to YouTube now :)I\\\'ll post a link here.,"lol, nice",http://www.youtube.com/watch?feature=player_detailpage&v=Qig4xqHuE3o
189,feature,irvana,"May 29, 2014 @ 6:02pm ","What the \\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5, where are the basic features you originally promised to the Kickstarters?"
190,feature,"Apr 26, 2014 @ 7:51pm",Implementing weed,"I think that weed would be a really enriching feature to be added to the game.After all, who wouldn want to git high on anotur palnit?"
191,feature,ZapMan,"Nov 8, 2013 @ 12:03am ","Originally posted by Riko the Mercenary: Some like it, some oppose it I dont see why anyone would oppose it. If they dont want to use the darn rift then dont use it! leave the feature in for those who do. Of course i wouldnt want them to stray from finishing the game to add this feature. I could wait until the game is completed for them to add it later."
192,feature,#1,"Nov 8, 2013 @ 9:38am ","Originally posted by ZapMan:Originally posted by Riko the Mercenary: Some like it, some oppose it I dont see why anyone would oppose it. If they dont want to use the darn rift then dont use it! leave the feature in for those who do. Of course i wouldnt want them to stray from finishing the game to add this feature. I could wait until the game is completed for them to add it later. Allright, First of all I was asking IF they were going to add it. Not that they should drop what there doing and add it. I just wanted to know. And also the reason why most people dont use the Oculus Rift VR is because they have motion sickness etc."
193,feature,"Jul 18, 2013 @ 12:34pm",Things I\\\'d like fixed/added,"While I beleve there are others like this on this forum, I can\\\'t find them; so here\\\'s mine, but you can feel free to add. (BTW; most of the adds (designated by +) can wait for when you\\\'re near ready to get the game finished; but the fixes (the -) should be handled ASAP, and my Ideas (*) are realy optional)   - The motion blur is killing my eyes and I\\\'m set on \\\'fastest\\\' on graphics quality, and changing the quality does not help any, please fix.   + Doors, normal, dubble, garrage, any other (like for vertical take off)   - A better stearing method for vehicals   + Intearior lighting and a more suttle way of outdoor lighting then the spotlights   - I\\\'d like it if I could pick the serch lights back up, like I could upto this patch! (If you changed the turets, please fix them back too)   + I\\\'d like a marker over the vat, or to be able to teleport back again, so I could find my way back from exploring if I get lost (or an auto-map feature)   * I\\\'d like it if there was a resorce management aspect in which you could spawn workers and guards from the vat, but you\\\'d need to have farm zones, wepons, and other things for them.   + Now that you have saving, I\\\'d like it if you\\\'d work on mining.   * I\\\'d like it if you could keep some of the alien critters as tame pets.That all I have time to put up for right now. I\\\'m planing to add more later. Thanks for reading!"
194,feature,oYe-2,"Oct 14, 2013 @ 10:14pm ","The game has never been in the states some of the videos may show.I don\\\'t think there\\\'s a demo, the game in its current state is not enjoyable,It has almost no features, a fps-rate which should be higher (even for an indie-game it\\\'s bad) and yea.. there\\\'s not much to do, but if you think this is going to change in a positive way, just buy it."
195,feature,Plzbanme,"Oct 14, 2013 @ 11:39pm ",Almost every feature seen in the trailer is in game. Dig is going to be added early next month if everything goes as planed.(and it is subject to change) It can be fun playing Fort defence and exploring infinite terrain. If you enjoy creating stuff there is creative mode.  Most of the problems you hear about missing features are just people not wanting to read. They watched one video on the game and didn\\\'t bother to read the store page before buying. Updates are slow but not the rate of content being added to the game. The devs don\\\'t waste time by releasing bug fix patchs at this point in the game.(they do fix some bugs with every patch) Their main focus is to get content in right now. Patchs are also about a month a part right now.
196,feature,#3,"Oct 15, 2013 @ 7:26am ","Originally posted by Plzbanme:Almost every feature seen in the trailer is in game Digging? Spaceships? Space? Stress points of buildings? ""Miner""?"
197,feature,"Originally posted by Plzbanme:Almost every feature seen in the trailer is in game Digging? Spaceships? Space? Stress points of buildings? ""Miner""?",#4,"Originally posted by State-S:Originally posted by Plzbanme:Almost every feature seen in the trailer is in game Digging? Spaceships? Space? Stress points of buildings? ""Miner""? Guessing each of these are missing?  Space part in the heli and all was quite interesting to build up there"
198,feature,#8,"Oct 15, 2013 @ 10:22am ","Originally posted by State-S:Originally posted by Plzbanme:Almost every feature seen in the trailer is in game Digging? Spaceships? Space? Stress points of buildings? ""Miner""? Good thing I didn\\\'t say all but one or I would be lying! Anyways almost means that most of the but not all."
199,feature,ex0rsyst,"Oct 19, 2013 @ 2:25pm ","Originally posted by Plzbanme:Almost every feature seen in the trailer is in game. Dig is going to be added early next month if everything goes as planed.(and it is subject to change) It can be fun playing Fort defence and exploring infinite terrain. If you enjoy creating stuff there is creative mode.  Most of the problems you hear about missing features are just people not wanting to read. They watched one video on the game and didn\\\'t bother to read the store page before buying. Updates are slow but not the rate of content being added to the game. The devs don\\\'t waste time by releasing bug fix patchs at this point in the game.(they do fix some bugs with every patch) Their main focus is to get content in right now. Patchs are also about a month a part right now. ...Are you serious?MOST of the stuff in the trailer is not accessible to the public right now, so why are you sayign most of it is? "
200,feature,#11,"Oct 19, 2013 @ 10:40pm ","Originally posted by osiriss2:Originally posted by Fire_XIV:-snip- In fairness the majority of content shown in the trailers is accessible in game such as infinitely generated terrain, randomly generated weaponry, vehicles and the game modes (as well as some things not shown). However, there are also a number of missing features which should be coming soon. Sure we have a buggy crash-plagued Inf Terrain Demo, and a Fort defense mode, plus some small creative stuff. But that\\\'s it. Currently we either don\\\'t have or can\\\'t access: Survival, Skills, Digging, Space (I think), Build Integrity, Custom Gun Forging, and meaningful harvesting.This really is in a barebones state, and I hate when people, especially mods, say that this game has majority of the content in it, but I also hate when an uninformed customer comes along and QQs about the game lacking."
201,feature,#12,"Oct 20, 2013 @ 1:23am ","Originally posted by Fire_XIV:Originally posted by osiriss2:In fairness the majority of content shown in the trailers is accessible in game such as infinitely generated terrain, randomly generated weaponry, vehicles and the game modes (as well as some things not shown). However, there are also a number of missing features which should be coming soon. Sure we have a buggy crash-plagued Inf Terrain Demo, and a Fort defense mode, plus some small creative stuff. But that\\\'s it. Currently we either don\\\'t have or can\\\'t access: Survival, Skills, Digging, Space (I think), Build Integrity, Custom Gun Forging, and meaningful harvesting.This really is in a barebones state, and I hate when people, especially mods, say that this game has majority of the content in it, but I also hate when an uninformed customer comes along and QQs about the game lacking. Content and features are two different things. That is why I rarely say anything about content. Content is the medium which is used to experience features. Survival is not a feature but content in the game which allows you to use the features which are being worked in game now. Once dig is in everything will be in game to allow for a survival mode. Mobs, dig, build, resources, crafting are all the basic things you need really. If you need another example think about guns in a game. Guns are the feature but the ak 47 is part of the content that lets use experience that feature."
202,feature,YESSSS  ,"@War Doctor - We are taking dedicated servers very seriously, and have been working hard the past few months to get it to a point of stability. As of this month, we are now testing on our internal dedicated server all the time, and will release the option to play on them once we feel its stable enough.","@Will - That\\\'s music to my ears, keep having high standards for quality / stability before adding many new features."
203,feature,"Dec 1, 2013 @ 11:32am",Is there going to be NPCS? If so How will they work?,"I was scrolling through the key features about Starforge and I saw they promised NPC\\\'S... And I thought ""How advanced would they be"" What I meant was... How In-Depth would it be? Is it just so basic that they only follow you around and give you quests (For the RPG structure) Or can you do alot of stuff with them and have a Mastered AI system.. What I was thinking was this-Gaining trust between each survivor, And once you have gain enough trust you can partner up!-If you have enough trust between survivers you can create a tribe! And the more survivors you get the bigger the tribe gets. And when you reach a certain level of survivors your tribe gts upgraded to like a village, then to a Settlement then to a town, Then to a City, Then to a civilization if you expand your boarders-Having war with another AI city or settlement or whatever because they denounced you or something! And a full scale relation system or diplomatic system-Having to take care of your city with the basic Resources Food, Water, Wood, Stone, Oil, Metal, Ect. And if you can not get all of these resources your fellow survivors will betray you and maybe kill you if it gets intense enough (Something like refusing to work or somethin) So you have to decide Are you a Solo Act? Or a Leader?I would love the game if this was in it!! Wouldn\\\'t you to? I mean the Developers can Add more than just this if they wanted to!!"
204,feature,I bought it with keys so it may be hard to refund that :( but i\\\'d like to get at least 15 euros refunded than keep that trash in my steam library,Yup no more patch so refund,"Originally posted by Grim Sorrow:Yup no more patch so refund ""No more patch"" is not good reason for a refund. I\\\'m not defending devs, but it just isn\\\'t. After all, if game would be completed no new patch would be needed.BUT IT ISN\\\'T. And that\\\'s why they should either finish it, bringing all promised features in or give a refund to everyone who bought it hoping it will be completed.For people subscribed to this thread:Following games were also developed by Code}{atch:Reign Of Kings: www.reignofkings.netSilas: www.kartsilas.comI URGE you to go everywhere these games are mentioned, be it let\\\'s plays, fansites, podcasts or other things unmentioned here and spread the word that Code}{atch are bunch of scammers (you may also use ""starforging"" in lieu of ""scamming"" to further drive the point home). If they ban you for that, make second, third, 20000th account if necessary. Make Code}{atch\\\'s revenue suffer.UNTIL THEY\\\'LL REFUND."
205,feature,Originally posted by Grim Sorrow:,"Sep 24, 2015 @ 3:28pm","Originally posted by Darkhog:Originally posted by Grim Sorrow:Yup no more patch so refund ""No more patch"" is not good reason for a refund. I\\\'m not defending devs, but it just isn\\\'t. After all, if game would be completed no new patch would be needed.BUT IT ISN\\\'T. And that\\\'s why they should either finish it, bringing all promised features in or give a refund to everyone who bought it hoping it will be completed.For people subscribed to this thread:Following games were also developed by Code}{atch:Reign Of Kings: www.reignofkings.netSilas: www.kartsilas.comI URGE you to go everywhere these games are mentioned, be it let\\\'s plays, fansites, podcasts or other things unmentioned here and spread the word that Code}{atch are bunch of scammers (you may also use ""starforging"" in lieu of ""scamming"" to further drive the point home). If they ban you for that, make second, third, 20000th account if necessary. Make Code}{atch\\\'s revenue suffer.UNTIL THEY\\\'LL REFUND. Dude you can\\\'t even post on their reign of kings steam forum if you don\\\'t own that game - they know angry people would come and those scammers (read: code}{atch) already secured themselves. I wanted to warn other people but i can\\\'t unless i spend more money on another game by those scumbags. And i\\\'m sure they will release new game after they will scam more people with RoK and block forum from older ripped off customers."
206,feature,Stellar Psyke,"Dec 13, 2015 @ 11:03pm ","It\\\'s not being developed anymore BUT if people had read your post YES there is a lot more to do than when you last played.You can mine materials, collect blueprints and build bases now. Aliens dont attack in an organized way, but they\\\'re out there and they\\\'re dangerous. The game no where near has all the features promised, but it is playable."
207,feature,"Apr 24, 2015 @ 3:01pm",Steam Workshop + Mod Support?,"I think a game like this needs mod support if it doesn\\\'t already have it, things like new guns, blocks, enemies, resources, worldgen features, vehicles ect."
208,feature,"Jul 11, 2015 @ 8:44pm",Alternate title you may enjoy,"Ark Survivalmade in unreal 4 engine, supported and updated nearly every day, minimum every 7 days with important fixes and game balancing and occasionally new features and content.sure the terrain isnt dynamic and you cant dig a hole, who needs to? the island is huge, and beautiful!the creatures are varied, from friendly to fierce, the construction mechanics are sound and not all screwy (no floating fortresses made out of wood).intense PvP and PvE, complete with endgame bosses, one of which you could go out and fight right now!with this title? this starforge, your closest hope to and endgame fight would be a guy in a space copter chucking grenades everywhere."
209,feature,flyinghitcher,"Aug 23, 2013 @ 2:52am ","What is the point on writing a tutorial for features that may not even stay ?The GUI may change, the controls might change, all the strategy may even change. I think it\\\'s too early to make a tutorial, because it takes time that is better spent developing the game. If you look hard enough there are some tutorials made by fans on youtube, and also the manual is useful here ;) http://cdn3.steampowered.com/Manuals/227680/StarForge_Manual.pdf?t=1374337068"
210,feature,"Jun 22, 2015 @ 1:37pm",Thanks Devs for taking my 10 dollars for this abandonware title.,"Back in 2013 I was more than happy to support you guys on this game because it looked promising. The idea of removing features while in early access is not unheard of, but when you remove 90% of what the game was at the beginning, it\\\'s not fair to those who spent money on it.So enjoy the 10$ I spent on your abandoned title/kickstarted your new game. I won\\\'t be supporting you ever again and I personally hope you learn how to take critique."
211,feature,Ryuk,"May 2, 2014 @ 3:38pm ",Hello Will friend of your cousins! Im here to tell you that yo uare developing this game in the wrong way. Right now you are adding things that will make the game look better. THE GAME DOESNT NEED TO LOOK BETTER! Stop adding pretty things and get to bug fixing and proformence! Im using a computer th price of a small car and Starforge runs like crap! also you need to update more often and keep adding on instead of replacing the features! I want to dig but I cant unless I revert back to a really early build! The problem is you are loosing the attension of gamers! They will play the game see its problems and leave telling everyone to leave with them! you need to make the game good before you can make it beautiful! start with making a good game!!!!
212,feature,Another Zombie,"May 2, 2014 @ 10:47pm ","@Markieer, this game is early access, they don\\\'t have to be adding content to make it 100%payable, the purpose of buying into a early access is too support the developers in a idea, and a investment for you down the road. What\\\'s the point of adding in loads of more features when the current ones aren\\\'t as good as they could be, and will only be harder to improve the more they add in. ITS EARLY ACCESS DONT EXPECT TOO HAVE 60FPS. If people are upset that they bought a EALY ACCESS GAME and it has bugs then they are stupid as hell and probably shouldn\\\'t be buying EARLY ACCESS GAMES in the first place."
213,feature,Crestfallen Warrior,"May 3, 2014 @ 12:47am ","Thanks for the progress report.  I am patient, but Im not gonna lie, the game isnt much different in terms of features than it was six months ago (though I do like the character changes).  Don\\\'t worry, I understand you are working hard and I hope you folks keep it up while still keeping your sanity and your other obligations.  I dearly hope you can retain the players who want this project to succeed, as frankly I\\\'m very tempted to go buy Space Engineers and play that instead."
214,feature,Neurolobster,"May 3, 2014 @ 5:04am ",It\\\'s good to see that this game is moving on. Some people do like to forget that this game is still in the Alpha. Adding/removing content and features is normal. Hunting bugs and correcting mayor part of the code is part of it too. I agree with Nick and Formlessmite about it.So keep it up!
215,feature,antirelic,"Dec 29, 2014 @ 1:04pm ","Lots of good, early access games that are making steady progress towards maturity, while giving players a reliable and enjoyable, but reduced, game experience. 7 Days to Die is an excellent of an early access game that was done responsibily. Sure, its got bugs and problems, but the progress is consistent, updates that introduce bugs are patched within a few days and the game is returned to normal.StarForge was released without a substantial amount of game play features. It looks like the devs abandonded their ambitions to make the environment challenging, and is attempting to dump this into the ""PvP"" arena... which it is so absurdely not a PvP game, has no PvP principles short of just being able to kill each other."
216,feature,"Aug 11, 2013 @ 7:17pm",[OFFLINE]LLammahed\\\'s Creative Server (port 7100 forwarded),"I may be idle, but just checking out the multiplayer features. Max 10 connections on Comcast 7mbps upstream.71.62.247.70"
217,feature, (Banned),"Sep 10, 2013 @ 4:52am ",imo the first feature a sandbox game need is digging......
218,feature,washu73,"Jul 16, 2013 @ 5:17pm ",The save game feature is something this game has needed for a long time and I am really looking forward to building stuff like I do in mincraft.
219,feature,Mykk Robo,"Feb 20, 2017 @ 7:24am ","Originally posted by Yaemus:whats that, you got overwhelming proof that the developers swindled you out of your money? got proof the game was put up for free even though it was previously paid content for a game they mostly gave up on? ah, you don\\\'t need refunds! you only need to believe in gabe newell and his \\\'steam support\\\' team.thanks steam support, for a bunch of humans you\\\'re surprisingly inept at taking special cases involving a case of a company ( Assuming I\\\'m even being answered by any humanoid ). Looks like the only thing I\\\'m getting at my rate is my privilege revoked for refunds. Yeah, I\\\'ve had a few special cases with games and they never listen... you get the same, tired, automated, form letter responses. If you do happen to get a real person typing out ""real"" words, they\\\'re probably annoyed at you (or their job) at this point and take it out on you, taking what little chance of support you had and turning it into ZERO chance. I understand they\\\'re probably understaffed and what staff there is, they\\\'re probably under-paid, but that\\\'s not our problem, that\\\'s Valve\\\'s. There should be recourse for instances where devs take features out or completely break a game and refuse to fix it after poor suckers like us have owned it over 2 weeks."
220,feature,"Jun 15, 2014 @ 4:59am","OMG IT\\\'S COMING, RUN!",https://www.youtube.com/watch?feature=player_embedded&v=tRxcSNaVCPA
221,feature,"Jan 11, 2014 @ 5:39pm","Starforge Glitch Creepy pasta ""When all the Things die""","Starforge is a game about survival on a Alien planet but you should obviously know if your reading this..... Please note that this is not a ""Real"" creppy pasta it is just a glitch the devs are to lazy to fix! Please do not refrain from playing the game if you are scared of it its really great!! all right here it isOnce you spawn into the world the world looks pretty and nice, Lots of vegetation, Lots of creatures, Lots of life (Including geological) But there is a Little scary glitch that plays a clip of a planet that looks Like the planet you are on... But in some cases instead of it just playing a clip of the planet your about to spawn on something horrible happens.... (It doesn\\\'t happen)...It still plays the clip of your planet but something added extra length to the video clip of a Futuristic war and Pictures of people being murdered, Tortured and Killed.......... Then at the end of the clip it shows the Planet being striked down by a Large Meteor that Litterally almost eradicates all ""Living"" looking features on the planet and you get the only option of this ENTER THE DEADZONE------------------------------------YES? OR YES?There is no other choice but to click yes and when you spawn in the world... Everything is.... Dead.... The creatures look mutilated and killed and their carcusses just lie there still and the Planets and trees are all the way burned along with all the leaves.... As You explore more of the terrain you see that the grass has burned up, The Dirt turned to ashes, And it kinda reminds you of fallout.... but just then after you memorize another game...... The thing... shows its face.... This is where details get all messed up because if you turn around Something happened..... All the gamers who were stupid enough to turn aroundNEVER WERE SEEN AGAIN!!!!The only thing that can be thought of at turning around is a monster nothing like the leech!! (The enemies and monsters in the game) It is something beyond imigation of horror....Please be cautios if you want to explore this environment..... If you don\\\'t this will happen to you.... You will dasmkmdmkkdmwaksmdkamsdjkmwdiodj9eoiwedimwfikmefkfm;fekwmfkfmwefDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEDIEID"
222,feature,Ahzafera,"Aug 29, 2016 @ 3:58pm ","Yeah, the trailer looked great, didn\\\'t it? Filled with plenty of unreleased features that never got to see the light of day."
223,feature,"Dec 3, 2013 @ 9:48pm",waiting and stuff,"Most people seem to be freaking out and calling this game dead because it hasn\\\'t updated in a few months, but what does it really matter? most people complaining probably won\\\'t even play the game until it finishes. and we know the devs are still working because of the blogs, tweets, posts, and screenshots. this game in its current state is a tech demo for a game releaseing a year or two from now. i remember waiting like 3 years for fire emblem awakening to be made and localized, so maybe its that i\\\'m used to waiting that i\\\'m not freaking out calling the game dead or asking for a refund. the people that bought this game should\\\'ve realized just how long they\\\'d be waiting. this isn\\\'t the type of game that gets all of its base content by alpha, this is the type of game that won\\\'t run well or get its base features until beta. it might get most of it but i doupt all of it until beta. in my opinion people should stop yelling at the devs who appear to be working hard and instead simply leave the game alone checking back after every few months. - random rant over -ps. i\\\'m more highly anticipateing full modding support rather than digging (even though digging is important (^-^))"
224,feature,#10,"Feb 1, 2016 @ 11:57pm ","Originally posted by Jhonis:Sooo, Portal was never made? Or updated?Or was it a rogue group that did it?Might as well ask this, but does that mean they don\\\'t make games anymore? I\\\'ll quote myself. ""Each and every worker has some role in keeping Valve running, as well as working on CS:GO Updates, TF2 Updates, DOTA 2 Updates, VAC Security Updates, managing the player market and so much more"". When I said ""so much more"", I was referring to their other 30+ games and possible projects.Also, to answer your question as to whether or not they make games anymore, I couldn\\\'t tell you. They could be working on Half Life 3, L4D3, Portal 3, or anything else. As far as I am aware there aren\\\'t any announcements. They are making a lot of money off of CSGO, Dota 2, and TF2. It is easier to update those games (they are adding a competitve feature to TF2 I\\\'ve heard).My personal guess is that they are working on a game right now. Every game they have made recently has been a major success for them, they have no reason to stop. Anything they make from scratch could be better than picking up where Code}{atch abandoned us."
225,feature,"Jan 2, 2016 @ 8:28pm",easons you should NOT buy this,"1) it is a F***ing scam!2) You cant claim a refund3) It has NONE of the content shown on the store page4) the whole lot was ditched by the developers ages agoseriously, there is no one i hate more in this world than the people who made this pile of \\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5\\xe2\\x99\\xa5.flushing money down the toilet is 100x more satisfying than this garbage ""game"". I think everyone who supported this by buying it deserve a full refund, seeing as this whole game, was all of the lies from the developers and false promises, that was ""worked on"" for years never got out of its alpha stage and never delivered on the features shown and promised."
